"Series";"Time";"Value"
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T03:22:20-03:00";0.063
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T03:22:50-03:00";0.068
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T03:23:20-03:00";0.051
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T03:23:50-03:00";0.063
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T03:24:20-03:00";0.056
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T03:24:50-03:00";0.059
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T03:25:20-03:00";0.074
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T03:25:50-03:00";0.062
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T03:26:20-03:00";0.057
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T03:26:50-03:00";0.068
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T03:27:20-03:00";0.097
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T03:27:50-03:00";0.075
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T03:28:20-03:00";0.064
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T03:28:50-03:00";0.067
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T03:29:20-03:00";0.07
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T03:29:50-03:00";0.072
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T03:30:20-03:00";0.068
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T03:30:50-03:00";0.069
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T03:31:20-03:00";0.093
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T03:31:50-03:00";0.062
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T03:32:20-03:00";0.074
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T03:32:50-03:00";0.068
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T03:33:20-03:00";0.076
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T03:33:50-03:00";0.058
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T03:34:20-03:00";0.059
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T03:34:50-03:00";0.056
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T03:35:20-03:00";0.061
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T03:35:50-03:00";0.063
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T03:36:20-03:00";0.062
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T03:36:50-03:00";0.066
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T03:37:20-03:00";0.057
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T03:39:20-03:00";0.223
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T03:39:50-03:00";0.221
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T03:40:20-03:00";0.22
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T03:42:50-03:00";0.519
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T03:43:20-03:00";0.213
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T03:43:50-03:00";0.216
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T03:44:20-03:00";0.214
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T03:44:50-03:00";0.215
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T03:45:20-03:00";0.195
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T03:45:50-03:00";0.217
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T03:46:20-03:00";0.237
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T03:46:50-03:00";0.21
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T03:47:20-03:00";0.217
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T03:47:50-03:00";0.18
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T03:48:20-03:00";0.207
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T03:48:50-03:00";0.191
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T03:49:20-03:00";0.188
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T03:49:50-03:00";0.224
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T03:50:20-03:00";0.215
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T03:50:50-03:00";0.189
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T03:51:20-03:00";0.222
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T03:51:50-03:00";0.227
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T03:52:20-03:00";0.224
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T03:52:50-03:00";0.217
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T03:53:20-03:00";0.232
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T03:53:50-03:00";0.207
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T03:54:20-03:00";0.192
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T03:54:50-03:00";0.188
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T03:55:20-03:00";0.208
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T03:55:50-03:00";0.276
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T03:56:20-03:00";0.209
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T03:56:50-03:00";0.24
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T03:57:20-03:00";0.218
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T03:57:50-03:00";0.181
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T03:58:20-03:00";0.264
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T03:58:50-03:00";0.242
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T03:59:20-03:00";0.206
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T03:59:50-03:00";0.221
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T04:00:20-03:00";0.209
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T04:01:50-03:00";0.253
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T04:02:20-03:00";0.086
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T04:02:50-03:00";0.079
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T04:05:20-03:00";0.08
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T04:05:50-03:00";0.073
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T04:06:20-03:00";0.076
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T04:06:50-03:00";0.071
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T04:07:20-03:00";0.075
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T04:07:50-03:00";0.072
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T04:08:20-03:00";0.066
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T04:08:50-03:00";0.069
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T04:09:20-03:00";0.075
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T04:09:50-03:00";0.066
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T04:10:20-03:00";0.068
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T04:10:50-03:00";0.079
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T04:11:20-03:00";0.084
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T04:11:50-03:00";0.089
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T04:12:20-03:00";0.069
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T04:14:50-03:00";0.099
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T04:15:20-03:00";0.093
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T04:15:50-03:00";0.081
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T04:16:20-03:00";0.087
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T04:16:50-03:00";0.087
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T04:17:20-03:00";0.084
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T04:17:50-03:00";0.08
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T04:18:20-03:00";0.076
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T04:18:50-03:00";0.101
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T04:19:20-03:00";0.081
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T04:19:50-03:00";0.076
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T04:20:20-03:00";0.082
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T04:20:50-03:00";0.079
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T04:21:20-03:00";0.08
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T04:21:50-03:00";0.062
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T04:22:20-03:00";0.13
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T04:22:50-03:00";0.075
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T04:23:20-03:00";0.08
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T04:23:50-03:00";0.088
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T04:24:20-03:00";0.089
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T04:24:50-03:00";0.079
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T04:25:20-03:00";0.09
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T04:25:50-03:00";0.102
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T04:26:20-03:00";0.143
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T04:26:50-03:00";0.095
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T04:27:20-03:00";0.094
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T04:27:50-03:00";0.142
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T04:28:20-03:00";0.095
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T04:28:50-03:00";0.073
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T04:29:20-03:00";0.083
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T04:29:50-03:00";0.071
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T04:30:20-03:00";0.074
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T04:30:50-03:00";0.073
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T04:31:20-03:00";0.087
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T04:31:50-03:00";0.083
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T04:32:20-03:00";0.082
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T04:32:50-03:00";0.087
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T04:33:20-03:00";0.081
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T04:33:50-03:00";0.098
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T04:34:20-03:00";0.083
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T04:34:50-03:00";0.086
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T04:35:20-03:00";0.09
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T04:35:50-03:00";0.088
"TEL.NAOMI.WFS.RMS_AT4";"2023-10-21T04:36:20-03:00";0.097
